layer_idx,func,term,rho,pval,checkpoint
1,spim,C,0.5941314740486361,0.0,5000
2,cosine,I,0.5285008429404215,0.0,5000
2,cosine,S,0.6779573732695361,0.0,5000
2,cosine,T,0.6618832203792278,0.0,5000
2,cosine,F,0.7803213669178809,0.0,5000
2,cosine,C,0.49964879495296305,0.0,5000
2,l2,I,0.5243650446724667,0.0,5000
2,l2,S,0.6614748460520901,0.0,5000
2,l2,T,0.6873724151295804,0.0,5000
2,l2,F,0.7755146079411939,0.0,5000
2,l2,C,0.4570535652830928,0.0,5000
2,norm_ratio,I,0.8321453112073438,0.0,5000
2,norm_ratio,S,0.8679703694532941,0.0,5000
2,norm_ratio,T,0.8558728424013216,0.0,5000
2,norm_ratio,F,0.5830393523332457,0.0,5000
2,norm_ratio,C,0.5313255118167465,0.0,5000
2,spim,I,0.7589471774785721,0.0,5000
2,spim,S,0.7746039849010283,0.0,5000
2,spim,T,0.7899585569471669,0.0,5000
2,spim,F,0.7240874686734909,0.0,5000
2,spim,C,0.7557566805516863,0.0,5000
3,cosine,I,0.5236238874795305,0.0,5000
3,cosine,S,0.6076307097086182,0.0,5000
3,cosine,T,0.5329087313757805,0.0,5000
3,cosine,F,0.7380687586054351,0.0,5000
3,cosine,C,0.4317446310736973,0.0,5000
3,l2,I,0.4826900338206861,0.0,5000
3,l2,S,0.6098620835579455,0.0,5000
3,l2,T,0.5806557880904826,0.0,5000
3,l2,F,0.7473045252977243,0.0,5000
3,l2,C,0.2761853368826386,0.0,5000
3,norm_ratio,I,0.8049860196773007,0.0,5000
3,norm_ratio,S,0.8576162387238097,0.0,5000
3,norm_ratio,T,0.7583063070561197,0.0,5000
3,norm_ratio,F,0.6423092909474096,0.0,5000
3,norm_ratio,C,0.378297722995074,0.0,5000
3,spim,I,0.6671315595245066,0.0,5000
3,spim,S,0.7227925788896208,0.0,5000
3,spim,T,0.7150277633483051,0.0,5000
3,spim,F,0.7317378204001931,0.0,5000
3,spim,C,0.8085806391111818,0.0,5000
4,cosine,I,0.49481825175148764,0.0,5000
4,cosine,S,0.5890570622676526,0.0,5000
4,cosine,T,0.4504054533813581,0.0,5000
4,cosine,F,0.7388961362820353,0.0,5000
4,cosine,C,0.17293726969725096,0.0,5000
4,l2,I,0.5066739444422417,0.0,5000
4,l2,S,0.5938250402560727,0.0,5000
4,l2,T,0.5235806070518444,0.0,5000
4,l2,F,0.7435994265651412,0.0,5000
4,l2,C,0.25435525441012047,0.0,5000
4,norm_ratio,I,0.8140512477822933,0.0,5000
4,norm_ratio,S,0.8070253391339707,0.0,5000
4,norm_ratio,T,0.7532284546121172,0.0,5000
4,norm_ratio,F,0.6495242379889465,0.0,5000
4,norm_ratio,C,0.3290219497923948,0.0,5000
4,spim,I,0.6286721825700682,0.0,5000
4,spim,S,0.7078314116936093,0.0,5000
4,spim,T,0.6869494073517768,0.0,5000
4,spim,F,0.7183406982640392,0.0,5000
4,spim,C,0.648259165954566,0.0,5000
5,cosine,I,0.6680886143227303,0.0,5000
5,cosine,S,0.6650189177578909,0.0,5000
5,cosine,T,0.30500675355210266,0.0,5000
5,cosine,F,0.7688937181841454,0.0,5000
5,cosine,C,0.2857972461193247,0.0,5000
5,l2,I,0.6382405150505258,0.0,5000
5,l2,S,0.6796968153267765,0.0,5000
5,l2,T,0.29254600081582843,0.0,5000
5,l2,F,0.7731898696920781,0.0,5000
5,l2,C,0.43916568990263405,0.0,5000
5,norm_ratio,I,0.8091091348995576,0.0,5000
5,norm_ratio,S,0.8072499426208014,0.0,5000
5,norm_ratio,T,0.737875877726333,0.0,5000
5,norm_ratio,F,0.6409702123564692,0.0,5000
5,norm_ratio,C,0.15425537911869913,0.0,5000
5,spim,I,0.7116093246856268,0.0,5000
5,spim,S,0.7582742910474314,0.0,5000
5,spim,T,0.5642553443621047,0.0,5000
5,spim,F,0.7344681922001968,0.0,5000
5,spim,C,0.8584352513032996,0.0,5000
6,cosine,I,0.8614533958831729,0.0,5000
6,cosine,S,0.7583781453518194,0.0,5000
6,cosine,T,0.4351727968731425,0.0,5000
6,cosine,F,0.8033166567823061,0.0,5000
6,cosine,C,0.4985055385090414,0.0,5000
6,l2,I,0.7257568690253299,0.0,5000
6,l2,S,0.786175781924893,0.0,5000
6,l2,T,0.4073788003087126,0.0,5000
6,l2,F,0.8377123020404474,0.0,5000
6,l2,C,0.7168229439698132,0.0,5000
6,norm_ratio,I,0.7985230271532624,0.0,5000
6,norm_ratio,S,0.8298627466702247,0.0,5000
6,norm_ratio,T,0.7891178586947482,0.0,5000
6,norm_ratio,F,0.7456125997223075,0.0,5000
6,norm_ratio,C,0.17466871404681145,0.0,5000
6,spim,I,0.780196717169579,0.0,5000
6,spim,S,0.8219191315883074,0.0,5000
6,spim,T,0.6326200119314205,0.0,5000
6,spim,F,0.8125216614468566,0.0,5000
6,spim,C,0.8779569856712871,0.0,5000
0,cosine,I,-0.07675209437495653,0.0,6000
0,cosine,S,,,6000
0,cosine,T,,,6000
0,cosine,F,,,6000
0,cosine,C,,,6000
0,l2,I,,,6000
0,l2,S,0.8767566979091914,0.0,6000
0,l2,T,0.8767566979091914,0.0,6000
0,l2,F,0.8767566979091914,0.0,6000
0,l2,C,0.8767566979091914,0.0,6000
0,norm_ratio,I,,,6000
0,norm_ratio,S,,,6000
0,norm_ratio,T,,,6000
0,norm_ratio,F,,,6000
0,norm_ratio,C,,,6000
0,spim,I,-0.07675209437495653,0.0,6000
0,spim,S,,,6000
0,spim,T,,,6000
0,spim,F,,,6000
0,spim,C,,,6000
1,cosine,I,0.6757914819231126,0.0,6000
1,cosine,S,0.6797838887828258,0.0,6000
1,cosine,T,0.322361799670734,0.0,6000
1,cosine,F,0.7462468605886665,0.0,6000
1,cosine,C,0.6088734509152385,0.0,6000
1,l2,I,0.6936737845164376,0.0,6000
1,l2,S,0.6654246190830391,0.0,6000
1,l2,T,0.395305272775546,0.0,6000
1,l2,F,0.7318478975627354,0.0,6000
1,l2,C,0.5796239123998665,0.0,6000
1,norm_ratio,I,0.7413781765278554,0.0,6000
1,norm_ratio,S,0.8593815941266352,0.0,6000
1,norm_ratio,T,0.8142565178324459,0.0,6000
1,norm_ratio,F,0.48653459031545454,0.0,6000
1,norm_ratio,C,0.6058495817706209,0.0,6000
1,spim,I,0.6350897126497794,0.0,6000
1,spim,S,0.7476828189270188,0.0,6000
1,spim,T,0.6121453601649662,0.0,6000
1,spim,F,0.6466558898065383,0.0,6000
1,spim,C,0.6493955965904112,0.0,6000
2,cosine,I,0.5657137074577248,0.0,6000
2,cosine,S,0.7213232651007798,0.0,6000
2,cosine,T,0.6887836864112654,0.0,6000
2,cosine,F,0.7926281436402192,0.0,6000
2,cosine,C,0.5254515933801388,0.0,6000
2,l2,I,0.5656209275190046,0.0,6000
2,l2,S,0.7140319583423267,0.0,6000
2,l2,T,0.7164493424761215,0.0,6000
2,l2,F,0.787559579099468,0.0,6000
2,l2,C,0.4613127654759253,0.0,6000
2,norm_ratio,I,0.8374635086975807,0.0,6000
2,norm_ratio,S,0.8719018066086617,0.0,6000
2,norm_ratio,T,0.8447163983151657,0.0,6000
2,norm_ratio,F,0.6290191382446668,0.0,6000
2,norm_ratio,C,0.5590030472792075,0.0,6000
2,spim,I,0.7241991640172368,0.0,6000
2,spim,S,0.7825165990840927,0.0,6000
2,spim,T,0.7944815105697374,0.0,6000
2,spim,F,0.7373041691218098,0.0,6000
2,spim,C,0.780234441090096,0.0,6000
3,cosine,I,0.5878825630507354,0.0,6000
3,cosine,S,0.6661504879356227,0.0,6000
3,cosine,T,0.5665609413872407,0.0,6000
3,cosine,F,0.7086902200836651,0.0,6000
3,cosine,C,0.44800502083083515,0.0,6000
3,l2,I,0.5453739855656541,0.0,6000
3,l2,S,0.6675574784951858,0.0,6000
3,l2,T,0.603779880409497,0.0,6000
3,l2,F,0.7214599464216701,0.0,6000
3,l2,C,0.263927343613323,0.0,6000
3,norm_ratio,I,0.7984238548785544,0.0,6000
3,norm_ratio,S,0.8289661664059673,0.0,6000
3,norm_ratio,T,0.7301746906995594,0.0,6000
3,norm_ratio,F,0.6432242823272143,0.0,6000
3,norm_ratio,C,0.3727208921036696,0.0,6000
3,spim,I,0.6739234110293557,0.0,6000
3,spim,S,0.7271584465118444,0.0,6000
3,spim,T,0.7016857118398463,0.0,6000
3,spim,F,0.7172391555506082,0.0,6000
3,spim,C,0.8294952273531435,0.0,6000
4,cosine,I,0.5369514648645485,0.0,6000
4,cosine,S,0.6266530421447256,0.0,6000
4,cosine,T,0.3995118273620625,0.0,6000
4,cosine,F,0.715071682160425,0.0,6000
4,cosine,C,0.2406516058845701,0.0,6000
4,l2,I,0.5606635333632474,0.0,6000
4,l2,S,0.6266273521753638,0.0,6000
4,l2,T,0.4934044516389169,0.0,6000
4,l2,F,0.7204234673762907,0.0,6000
4,l2,C,0.43268724250915114,0.0,6000
4,norm_ratio,I,0.811646297033263,0.0,6000
4,norm_ratio,S,0.7790771799639183,0.0,6000
4,norm_ratio,T,0.7130032171168503,0.0,6000
4,norm_ratio,F,0.6689163880743799,0.0,6000
4,norm_ratio,C,0.2560824827756337,0.0,6000
4,spim,I,0.65941815718029,0.0,6000
4,spim,S,0.6967985625442035,0.0,6000
4,spim,T,0.6586967906616054,0.0,6000
4,spim,F,0.719295923123675,0.0,6000
4,spim,C,0.7011446039117885,0.0,6000
5,cosine,I,0.7035910246970877,0.0,6000
5,cosine,S,0.6765140197580226,0.0,6000
5,cosine,T,0.4478484787943891,0.0,6000
5,cosine,F,0.7708360152052524,0.0,6000
5,cosine,C,0.44372574876778526,0.0,6000
5,l2,I,0.6780045999949552,0.0,6000
5,l2,S,0.6882345506938896,0.0,6000
5,l2,T,0.3555371953641485,0.0,6000
5,l2,F,0.7732771701802874,0.0,6000
5,l2,C,0.6427806939207138,0.0,6000
5,norm_ratio,I,0.8207027607378891,0.0,6000
5,norm_ratio,S,0.7916154969926563,0.0,6000
5,norm_ratio,T,0.7245495437712134,0.0,6000
5,norm_ratio,F,0.6952384947346827,0.0,6000
5,norm_ratio,C,0.05014631700587634,2.2739028606144927e-182,6000
5,spim,I,0.7585392834145175,0.0,6000
5,spim,S,0.7605535094461541,0.0,6000
5,spim,T,0.5427152687055912,0.0,6000
5,spim,F,0.7499454824425659,0.0,6000
5,spim,C,0.8955863453770715,0.0,6000
6,cosine,I,0.841588926349399,0.0,6000
6,cosine,S,0.7837133181950204,0.0,6000
6,cosine,T,0.51246777392184,0.0,6000
6,cosine,F,0.8195517031458901,0.0,6000
6,cosine,C,0.6842466066759828,0.0,6000
6,l2,I,0.681246713292788,0.0,6000
6,l2,S,0.8187001779397991,0.0,6000
6,l2,T,0.480423953723199,0.0,6000
6,l2,F,0.8503177580825576,0.0,6000
6,l2,C,0.6917116247932009,0.0,6000
6,norm_ratio,I,0.8200768835354741,0.0,6000
6,norm_ratio,S,0.8339857463491851,0.0,6000
6,norm_ratio,T,0.7994120224257887,0.0,6000
6,norm_ratio,F,0.8093046230146729,0.0,6000
6,norm_ratio,C,0.2302058381824449,0.0,6000
6,spim,I,0.7960726359420554,0.0,6000
6,spim,S,0.8491173449352256,0.0,6000
6,spim,T,0.6357333475702958,0.0,6000
6,spim,F,0.8400826810895659,0.0,6000
6,spim,C,0.8867684526976959,0.0,6000
0,cosine,I,-0.014769636263127245,2.3103988251854345e-17,7000
0,cosine,S,,,7000
0,cosine,T,,,7000
0,cosine,F,,,7000
0,cosine,C,,,7000
0,l2,I,,,7000
0,l2,S,0.9030701772742749,0.0,7000
0,l2,T,0.9030701772742749,0.0,7000
0,l2,F,0.9030701772742749,0.0,7000
0,l2,C,0.9030701772742749,0.0,7000
0,norm_ratio,I,,,7000
0,norm_ratio,S,,,7000
0,norm_ratio,T,,,7000
0,norm_ratio,F,,,7000
0,norm_ratio,C,,,7000
0,spim,I,-0.014769636263127245,2.3103988251854345e-17,7000
0,spim,S,,,7000
0,spim,T,,,7000
0,spim,F,,,7000
0,spim,C,,,7000
1,cosine,I,0.7289092380340886,0.0,7000
1,cosine,S,0.7410015166271293,0.0,7000
1,cosine,T,0.3615668040729223,0.0,7000
1,cosine,F,0.7375241954029083,0.0,7000
1,cosine,C,0.6481759317992406,0.0,7000
1,l2,I,0.7362866435201793,0.0,7000
1,l2,S,0.736744959584156,0.0,7000
1,l2,T,0.45134968945251663,0.0,7000
1,l2,F,0.7233627617230926,0.0,7000
1,l2,C,0.6029623487545293,0.0,7000
1,norm_ratio,I,0.7210372767328126,0.0,7000
1,norm_ratio,S,0.8758261241750007,0.0,7000
1,norm_ratio,T,0.8245885282623362,0.0,7000
1,norm_ratio,F,0.6538899349223876,0.0,7000
1,norm_ratio,C,0.6347513978392554,0.0,7000
1,spim,I,0.6379753277896438,0.0,7000
1,spim,S,0.7796171207120547,0.0,7000
1,spim,T,0.6372902982182346,0.0,7000
1,spim,F,0.6777803914835967,0.0,7000
1,spim,C,0.6692405458063069,0.0,7000
2,cosine,I,0.6406924482145676,0.0,7000
2,cosine,S,0.7293144903309903,0.0,7000
2,cosine,T,0.740435404061514,0.0,7000
2,cosine,F,0.8151756438936317,0.0,7000
2,cosine,C,0.5786543495060245,0.0,7000
2,l2,I,0.6400525234689431,0.0,7000
2,l2,S,0.7234268761913285,0.0,7000
2,l2,T,0.7767130553551616,0.0,7000
2,l2,F,0.8169481253684059,0.0,7000
2,l2,C,0.43420222094068966,0.0,7000
2,norm_ratio,I,0.847033128122073,0.0,7000
2,norm_ratio,S,0.8688139467862145,0.0,7000
2,norm_ratio,T,0.8526656786639765,0.0,7000
2,norm_ratio,F,0.7021454865351167,0.0,7000
2,norm_ratio,C,0.5598842291027022,0.0,7000
2,spim,I,0.7501589915748765,0.0,7000
2,spim,S,0.784326073230695,0.0,7000
2,spim,T,0.8357362673001707,0.0,7000
2,spim,F,0.7862773185386046,0.0,7000
2,spim,C,0.7860619384191931,0.0,7000
3,cosine,I,0.6386780526035312,0.0,7000
3,cosine,S,0.5997040844500118,0.0,7000
3,cosine,T,0.5421403395480823,0.0,7000
3,cosine,F,0.7025171230448771,0.0,7000
3,cosine,C,0.45812887746311964,0.0,7000
3,l2,I,0.6185794271671938,0.0,7000
3,l2,S,0.6021845375635709,0.0,7000
3,l2,T,0.6086713455043747,0.0,7000
3,l2,F,0.7261755256723834,0.0,7000
3,l2,C,0.2726126181708051,0.0,7000
3,norm_ratio,I,0.7946100190115649,0.0,7000
3,norm_ratio,S,0.7963367319033334,0.0,7000
3,norm_ratio,T,0.728139448365105,0.0,7000
3,norm_ratio,F,0.6556158217836556,0.0,7000
3,norm_ratio,C,0.3538041764228777,0.0,7000
3,spim,I,0.7089337078993765,0.0,7000
3,spim,S,0.6657260833621587,0.0,7000
3,spim,T,0.7187690495095586,0.0,7000
3,spim,F,0.7372013641298915,0.0,7000
3,spim,C,0.8474057743814631,0.0,7000
4,cosine,I,0.5850957191801505,0.0,7000
4,cosine,S,0.604397349429642,0.0,7000
4,cosine,T,0.30677390157666246,0.0,7000
4,cosine,F,0.7124121230409448,0.0,7000
4,cosine,C,0.3695625967407311,0.0,7000
4,l2,I,0.6414505048041719,0.0,7000
4,l2,S,0.6020100934358117,0.0,7000
4,l2,T,0.4609588144641639,0.0,7000
4,l2,F,0.7266075387884745,0.0,7000
4,l2,C,0.5746575518392192,0.0,7000
4,norm_ratio,I,0.8125949394211318,0.0,7000
4,norm_ratio,S,0.757019306183971,0.0,7000
4,norm_ratio,T,0.663349992618153,0.0,7000
4,norm_ratio,F,0.6980220420149476,0.0,7000
4,norm_ratio,C,0.2355213212433164,0.0,7000
4,spim,I,0.7219596305685094,0.0,7000
4,spim,S,0.6858629982149743,0.0,7000
4,spim,T,0.6421075960933269,0.0,7000
4,spim,F,0.7457566043827243,0.0,7000
4,spim,C,0.7613525239479421,0.0,7000
5,cosine,I,0.7251371628134851,0.0,7000
5,cosine,S,0.7263709845422985,0.0,7000
5,cosine,T,0.48090234319599406,0.0,7000
5,cosine,F,0.7697327086255292,0.0,7000
5,cosine,C,0.6402998411875173,0.0,7000
5,l2,I,0.7173843346505797,0.0,7000
5,l2,S,0.7336968271559703,0.0,7000
5,l2,T,0.4642701120021473,0.0,7000
5,l2,F,0.7900624005407466,0.0,7000
5,l2,C,0.8078452818044518,0.0,7000
5,norm_ratio,I,0.8293111894847391,0.0,7000
5,norm_ratio,S,0.781466458482087,0.0,7000
5,norm_ratio,T,0.7655370116643272,0.0,7000
5,norm_ratio,F,0.7694724632822756,0.0,7000
5,norm_ratio,C,0.05548898055946534,6.810615281853659e-223,7000
5,spim,I,0.7924849545910663,0.0,7000
5,spim,S,0.7839612018758596,0.0,7000
5,spim,T,0.6353015589425977,0.0,7000
5,spim,F,0.8167581324251842,0.0,7000
5,spim,C,0.9174645618877506,0.0,7000
6,cosine,I,0.8261055881338757,0.0,7000
6,cosine,S,0.8150587699394245,0.0,7000
6,cosine,T,0.5480879587907914,0.0,7000
6,cosine,F,0.8220136791343973,0.0,7000
6,cosine,C,0.7849709984599283,0.0,7000
6,l2,I,0.6638976495517905,0.0,7000
6,l2,S,0.8495070695204856,0.0,7000
6,l2,T,0.5180277326758324,0.0,7000
6,l2,F,0.8719998308177781,0.0,7000
6,l2,C,0.6950662545433822,0.0,7000
6,norm_ratio,I,0.832250299818941,0.0,7000
6,norm_ratio,S,0.8512394206967102,0.0,7000
6,norm_ratio,T,0.8026187805596625,0.0,7000
6,norm_ratio,F,0.860490109659604,0.0,7000
6,norm_ratio,C,0.39951891102260434,0.0,7000
6,spim,I,0.8019306442330033,0.0,7000
6,spim,S,0.8712988998366686,0.0,7000
6,spim,T,0.6330668222095245,0.0,7000
6,spim,F,0.8755829640184576,0.0,7000
6,spim,C,0.8893645941199031,0.0,7000
0,cosine,I,0.004212215383698326,0.015628582139219274,8000
0,cosine,S,,,8000
0,cosine,T,,,8000
0,cosine,F,,,8000
0,cosine,C,,,8000
0,l2,I,,,8000
0,l2,S,0.9230202088489472,0.0,8000
0,l2,T,0.9230202088489472,0.0,8000
0,l2,F,0.9230202088489472,0.0,8000
0,l2,C,0.9230202088489472,0.0,8000
0,norm_ratio,I,,,8000
0,norm_ratio,S,,,8000
0,norm_ratio,T,,,8000
0,norm_ratio,F,,,8000
0,norm_ratio,C,,,8000
0,spim,I,0.004212215383698326,0.015628582139219274,8000
0,spim,S,,,8000
0,spim,T,,,8000
0,spim,F,,,8000
0,spim,C,,,8000
1,cosine,I,0.7942845194323598,0.0,8000
1,cosine,S,0.7852701014047783,0.0,8000
1,cosine,T,0.37440067785282455,0.0,8000
1,cosine,F,0.7447424535772669,0.0,8000
1,cosine,C,0.682800036319479,0.0,8000
1,l2,I,0.7929872532551662,0.0,8000
1,l2,S,0.7886057868881813,0.0,8000
1,l2,T,0.48247025789820197,0.0,8000
1,l2,F,0.7460928928997631,0.0,8000
1,l2,C,0.634888542406015,0.0,8000
1,norm_ratio,I,0.7071742940090854,0.0,8000
1,norm_ratio,S,0.8716289817115356,0.0,8000
1,norm_ratio,T,0.8202150695942676,0.0,8000
1,norm_ratio,F,0.7759351642514942,0.0,8000
1,norm_ratio,C,0.6718306201616623,0.0,8000
1,spim,I,0.6990925391149195,0.0,8000
1,spim,S,0.7946362137477424,0.0,8000
1,spim,T,0.6482438712921119,0.0,8000
1,spim,F,0.7635872698071741,0.0,8000
1,spim,C,0.6828868160633097,0.0,8000
2,cosine,I,0.7202853180202154,0.0,8000
2,cosine,S,0.722917049941023,0.0,8000
2,cosine,T,0.7619676308905645,0.0,8000
2,cosine,F,0.8261734459497599,0.0,8000
2,cosine,C,0.61316189669699,0.0,8000
2,l2,I,0.7187885550377986,0.0,8000
2,l2,S,0.7197722641955722,0.0,8000
2,l2,T,0.7999879139421808,0.0,8000
2,l2,F,0.829234791760651,0.0,8000
2,l2,C,0.4401727342019858,0.0,8000
2,norm_ratio,I,0.8573583129811447,0.0,8000
2,norm_ratio,S,0.8714238240729996,0.0,8000
2,norm_ratio,T,0.8593948405680434,0.0,8000
2,norm_ratio,F,0.7433559807924901,0.0,8000
2,norm_ratio,C,0.589600993733943,0.0,8000
2,spim,I,0.7815066606478733,0.0,8000
2,spim,S,0.7662089289676649,0.0,8000
2,spim,T,0.8491927404544823,0.0,8000
2,spim,F,0.8100333023096038,0.0,8000
2,spim,C,0.7710752933606948,0.0,8000
3,cosine,I,0.6579535314049973,0.0,8000
3,cosine,S,0.5787333055733644,0.0,8000
3,cosine,T,0.5003492802162899,0.0,8000
3,cosine,F,0.7425686062528357,0.0,8000
3,cosine,C,0.4274944799760792,0.0,8000
3,l2,I,0.668982667603464,0.0,8000
3,l2,S,0.5759823068042349,0.0,8000
3,l2,T,0.5779858743347548,0.0,8000
3,l2,F,0.762971387329302,0.0,8000
3,l2,C,0.30545866353678036,0.0,8000
3,norm_ratio,I,0.8164361693740797,0.0,8000
3,norm_ratio,S,0.7664589580227482,0.0,8000
3,norm_ratio,T,0.7601949601256052,0.0,8000
3,norm_ratio,F,0.6932326204814195,0.0,8000
3,norm_ratio,C,0.37593562918668494,0.0,8000
3,spim,I,0.7397502318964819,0.0,8000
3,spim,S,0.627719646550629,0.0,8000
3,spim,T,0.7166343539007753,0.0,8000
3,spim,F,0.7627966256075047,0.0,8000
3,spim,C,0.8484059709800807,0.0,8000
4,cosine,I,0.6051004118447917,0.0,8000
4,cosine,S,0.7026031265615561,0.0,8000
4,cosine,T,0.26180404729026696,0.0,8000
4,cosine,F,0.7095838385388225,0.0,8000
4,cosine,C,0.5044697509235765,0.0,8000
4,l2,I,0.673911261754784,0.0,8000
4,l2,S,0.701182692076264,0.0,8000
4,l2,T,0.4241719732949975,0.0,8000
4,l2,F,0.7312779711178932,0.0,8000
4,l2,C,0.6544910453308711,0.0,8000
4,norm_ratio,I,0.8335670164532184,0.0,8000
4,norm_ratio,S,0.7275972707024395,0.0,8000
4,norm_ratio,T,0.6429115548966511,0.0,8000
4,norm_ratio,F,0.7431604894528102,0.0,8000
4,norm_ratio,C,0.22370149352078242,0.0,8000
4,spim,I,0.749207417916971,0.0,8000
4,spim,S,0.734176995595728,0.0,8000
4,spim,T,0.6102109262567506,0.0,8000
4,spim,F,0.7681880184558246,0.0,8000
4,spim,C,0.7990414980690712,0.0,8000
5,cosine,I,0.7666076113488252,0.0,8000
5,cosine,S,0.748667674684764,0.0,8000
5,cosine,T,0.4979632640337693,0.0,8000
5,cosine,F,0.7745630809331315,0.0,8000
5,cosine,C,0.746143366508952,0.0,8000
5,l2,I,0.7488764768880752,0.0,8000
5,l2,S,0.7565253770641905,0.0,8000
5,l2,T,0.5247085796502395,0.0,8000
5,l2,F,0.803908088802694,0.0,8000
5,l2,C,0.8600113923915669,0.0,8000
5,norm_ratio,I,0.847821716204668,0.0,8000
5,norm_ratio,S,0.8048081605856574,0.0,8000
5,norm_ratio,T,0.7712475223808523,0.0,8000
5,norm_ratio,F,0.7941099115726863,0.0,8000
5,norm_ratio,C,0.1372165266507301,0.0,8000
5,spim,I,0.8200513577847113,0.0,8000
5,spim,S,0.8004611933339612,0.0,8000
5,spim,T,0.6733179204118349,0.0,8000
5,spim,F,0.8279450328170255,0.0,8000
5,spim,C,0.9186675078124049,0.0,8000
6,cosine,I,0.8141895385184246,0.0,8000
6,cosine,S,0.8337888724771952,0.0,8000
6,cosine,T,0.6004516784359214,0.0,8000
6,cosine,F,0.8336849576580309,0.0,8000
6,cosine,C,0.7981546654793404,0.0,8000
6,l2,I,0.677885433949311,0.0,8000
6,l2,S,0.8618312899394239,0.0,8000
6,l2,T,0.5944169990933216,0.0,8000
6,l2,F,0.8822897159251463,0.0,8000
6,l2,C,0.7277847370282429,0.0,8000
6,norm_ratio,I,0.8465921955100495,0.0,8000
6,norm_ratio,S,0.8700380040350394,0.0,8000
6,norm_ratio,T,0.7815059827450755,0.0,8000
6,norm_ratio,F,0.8768323554066222,0.0,8000
6,norm_ratio,C,0.5599897902327103,0.0,8000
6,spim,I,0.8189239563327076,0.0,8000
6,spim,S,0.8791852861045127,0.0,8000
6,spim,T,0.6358608694874761,0.0,8000
6,spim,F,0.8865716663861254,0.0,8000
6,spim,C,0.8864013604120542,0.0,8000
0,cosine,I,0.002756141893077771,0.11369487952631797,9000
0,cosine,S,,,9000
0,cosine,T,,,9000
0,cosine,F,,,9000
0,cosine,C,,,9000
0,l2,I,,,9000
0,l2,S,0.934711745359152,0.0,9000
0,l2,T,0.934711745359152,0.0,9000
0,l2,F,0.934711745359152,0.0,9000
0,l2,C,0.934711745359152,0.0,9000
0,norm_ratio,I,,,9000
0,norm_ratio,S,,,9000
0,norm_ratio,T,,,9000
0,norm_ratio,F,,,9000
0,norm_ratio,C,,,9000
0,spim,I,0.002756141893077771,0.11369487952631797,9000
0,spim,S,,,9000
0,spim,T,,,9000
0,spim,F,,,9000
0,spim,C,,,9000
1,cosine,I,0.8299538275018646,0.0,9000
1,cosine,S,0.8117290914248291,0.0,9000
1,cosine,T,0.40964097537717675,0.0,9000
1,cosine,F,0.7385530994793319,0.0,9000
1,cosine,C,0.6915758480541595,0.0,9000
1,l2,I,0.8272227687273935,0.0,9000
1,l2,S,0.8143362525336023,0.0,9000
1,l2,T,0.5217439092257944,0.0,9000
1,l2,F,0.7509914948050347,0.0,9000
1,l2,C,0.6439916104482689,0.0,9000
1,norm_ratio,I,0.6985141226053835,0.0,9000
1,norm_ratio,S,0.8786062307652274,0.0,9000
1,norm_ratio,T,0.8141679042015788,0.0,9000
1,norm_ratio,F,0.8102153316606713,0.0,9000
1,norm_ratio,C,0.6851717163568829,0.0,9000
1,spim,I,0.7366061921359699,0.0,9000
1,spim,S,0.8158729046600027,0.0,9000
1,spim,T,0.6672210133986312,0.0,9000
1,spim,F,0.7796386374641897,0.0,9000
1,spim,C,0.6850241034350212,0.0,9000
2,cosine,I,0.7571451048435018,0.0,9000
2,cosine,S,0.7276036854017415,0.0,9000
2,cosine,T,0.7374515294392131,0.0,9000
2,cosine,F,0.8376508572490025,0.0,9000
2,cosine,C,0.5985530190912709,0.0,9000
2,l2,I,0.7594263095834901,0.0,9000
2,l2,S,0.7199401289775604,0.0,9000
2,l2,T,0.7780427123112597,0.0,9000
2,l2,F,0.8380080451023221,0.0,9000
2,l2,C,0.4404701691490507,0.0,9000
2,norm_ratio,I,0.8509773584602395,0.0,9000
2,norm_ratio,S,0.883009617106832,0.0,9000
2,norm_ratio,T,0.8605799060959421,0.0,9000
2,norm_ratio,F,0.7277340783005339,0.0,9000
2,norm_ratio,C,0.6178603512668857,0.0,9000
2,spim,I,0.7930389764826994,0.0,9000
2,spim,S,0.773119594867173,0.0,9000
2,spim,T,0.8344828053154321,0.0,9000
2,spim,F,0.808528463434693,0.0,9000
2,spim,C,0.7735402152552399,0.0,9000
3,cosine,I,0.6822140448161647,0.0,9000
3,cosine,S,0.6332155745811556,0.0,9000
3,cosine,T,0.48863518455181465,0.0,9000
3,cosine,F,0.7373248575747661,0.0,9000
3,cosine,C,0.35206207351109764,0.0,9000
3,l2,I,0.7001859885236984,0.0,9000
3,l2,S,0.6250716675931894,0.0,9000
3,l2,T,0.5712602019361809,0.0,9000
3,l2,F,0.7559667543703897,0.0,9000
3,l2,C,0.33734441675960986,0.0,9000
3,norm_ratio,I,0.8191867968357476,0.0,9000
3,norm_ratio,S,0.7616755811286338,0.0,9000
3,norm_ratio,T,0.756272359427315,0.0,9000
3,norm_ratio,F,0.7310519455091962,0.0,9000
3,norm_ratio,C,0.3496780590375907,0.0,9000
3,spim,I,0.7479736147470517,0.0,9000
3,spim,S,0.6715037347454013,0.0,9000
3,spim,T,0.7064351790418709,0.0,9000
3,spim,F,0.7682827334355381,0.0,9000
3,spim,C,0.8216987018965349,0.0,9000
